98,11
103,11
107,11
91,12
111,12
71,13
119,13
82,14
10,15
15,15
20,15
25,15
30,15
35,15
40,15
45,15
50,15
55,15
60,15
65,15
86,15
122,15
76,16
96,16
101,16
115,16
105,17
109,17
5,19
91,20
72,21
113,21
50,22
119,22
46,23
55,23
62,23
67,23
79,23
18,24
23,24
28,24
59,24
84,24
97,24
102,24
106,24
13,25
33,25
39,25
88,25
110,25
75,26
115,26
122,26
8,27
93,27
100,28
26,29
55,29
65,29
71,29
106,29
16,30
20,30
42,30
47,30
51,30
60,30
96,30
110,30
118,30
82,31
34,32
39,32
68,32
77,32
86,32
90,32
114,32
122,32
103,33
5,34
10,34
30,34
56,34
62,34
74,34
18,35
93,35
98,35
107,35
111,35
24,36
45,36
50,36
81,36
59,37
67,37
120,37
32,38
71,38
85,38
102,38
114,38
6,39
28,39
37,39
41,39
77,39
90,39
11,40
53,40
62,40
94,40
82,41
21,42
46,42
57,42
74,42
24,43
33,43
66,43
70,43
16,44
51,44
106,44
4,45
29,45
39,45
99,45
111,45
10,46
36,46
116,46
121,46
44,47
7,49
14,49
19,49
25,50
32,50
102,51
106,51
112,52
117,53
122,53
21,54
88,55
93,55
97,55
10,56
15,56
83,56
29,57
40,57
109,57
35,58
57,58
76,58
104,58
64,59
6,60
45,60
50,60
69,60
114,60
119,60
24,61
80,61
100,61
123,62
90,63
95,63
